tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,year,month,day,rain_today,rain_tomorrow,horatmin_,horatmax_,horaracha_,horapresmin_
30.2,0.0,19.2,41.1,15.0,2.8,9.2,12.6,953.1,948.9,2017,8,18,0,0,5.0,15.0,17.0,18.0
29.7,0.0,18.0,41.4,18.0,3.1,11.4,12.4,952.5,949.1,2017,8,19,0,0,5.0,14.0,15.0,16.0
29.4,0.0,18.9,39.8,16.0,5.3,12.8,12.1,953.9,950.4,2017,8,20,0,0,5.0,13.0,17.0,17.0
29.6,0.0,20.4,38.7,13.0,3.1,11.7,12.4,954.1,949.7,2017,8,21,0,0,4.0,14.0,10.0,17.0
29.2,0.0,18.8,39.6,16.0,3.1,9.7,12.4,953.8,948.9,2017,8,22,0,0,6.0,15.0,18.0,17.0
28.0,0.0,17.2,38.8,99.0,2.5,8.3,12.3,952.3,949.4,2017,8,23,0,0,5.0,15.0,16.0,16.0
28.4,0.0,16.6,40.1,99.0,2.8,7.8,11.9,952.7,949.7,2017,8,24,0,0,4.0,15.0,16.0,16.0
29.0,0.0,17.4,40.6,34.0,1.9,11.7,8.6,952.7,949.5,2017,8,25,0,0,4.0,13.0,6.0,17.0
30.2,0.0,19.7,40.6,16.0,2.8,13.9,10.5,951.2,947.2,2017,8,26,0,1,5.0,14.0,16.0,16.0
26.9,3.2,21.5,32.3,27.0,2.2,10.3,3.7,952.2,947.6,2017,8,27,1,1,5.0,12.0,9.0,18.0
23.4,0.1,18.2,28.6,15.0,6.4,21.1,0.5,950.6,947.9,2017,8,28,1,0,23.0,13.0,0.0,4.0
21.7,0.0,13.6,29.8,25.0,4.2,12.5,9.9,950.7,947.0,2017,8,29,0,0,5.0,13.0,15.0,17.0
22.6,0.0,15.4,29.8,17.0,2.2,13.3,6.4,951.9,949.3,2017,8,30,0,0,5.0,14.0,16.0,15.0
25.0,0.0,15.9,34.2,99.0,2.5,7.2,11.4,951.9,948.3,2017,8,31,0,0,5.0,14.0,16.5,16.0
25.8,0.0,15.6,35.9,99.0,2.8,9.7,12.1,953.1,948.7,2017,9,1,0,0,5.0,14.0,15.5,16.0
25.7,0.0,17.4,34.0,99.0,2.2,9.2,10.4,954.8,952.1,2017,9,2,0,0,5.0,14.0,14.5,15.0
26.2,0.0,17.3,35.0,27.0,2.8,9.2,10.5,954.2,948.7,2017,9,3,0,0,5.0,14.0,17.0,16.0
25.4,0.0,16.2,34.5,27.0,2.8,10.3,12.3,953.6,949.5,2017,9,4,0,0,5.0,14.0,13.0,15.0
24.6,0.0,13.4,35.7,14.0,3.1,9.2,12.2,956.5,953.5,2017,9,5,0,0,5.0,13.0,17.0,0.0
26.6,0.0,15.7,37.5,17.0,2.2,10.3,11.9,956.4,951.0,2017,9,6,0,0,5.0,15.0,17.0,16.0
26.6,0.0,16.8,36.4,27.0,1.7,11.4,10.7,953.3,948.9,2017,9,7,0,0,5.0,14.0,15.0,16.0
26.0,0.0,16.1,35.8,99.0,2.8,10.3,11.7,951.2,947.0,2017,9,8,0,0,5.0,13.0,14.0,17.0
20.8,0.0,12.5,29.0,27.0,4.4,13.3,8.7,948.0,944.0,2017,9,9,0,0,5.0,11.0,15.0,16.0
21.8,0.0,14.0,29.7,27.0,3.1,10.8,12.2,951.1,945.8,2017,9,10,0,0,6.0,14.0,15.0,2.0
22.3,0.0,9.7,34.9,27.0,1.7,8.3,12.1,951.4,947.8,2017,9,11,0,0,5.0,14.0,16.0,16.0
24.2,0.0,12.2,36.3,36.0,1.1,9.2,12.2,954.8,949.7,2017,9,12,0,0,5.0,14.0,15.0,1.0
24.1,0.0,12.0,36.2,25.0,1.9,9.7,12.2,957.1,953.6,2017,9,13,0,0,5.0,14.0,16.0,16.0
23.0,0.0,12.2,33.9,99.0,2.8,11.4,10.8,955.7,949.9,2017,9,14,0,0,6.0,13.0,12.0,24.0
22.1,0.0,13.9,30.3,31.0,3.9,12.5,11.4,949.9,945.8,2017,9,15,0,0,5.0,11.0,14.0,16.0
17.4,0.0,8.4,26.3,29.0,2.8,10.3,11.8,951.9,946.9,2017,9,16,0,0,4.0,13.0,14.0,3.0
18.3,0.0,6.6,30.0,99.0,2.8,8.3,11.9,954.1,951.0,2017,9,17,0,0,5.0,15.0,15.0,15.0
18.7,0.0,7.8,29.6,31.0,2.8,11.4,11.9,955.9,952.5,2017,9,18,0,0,6.0,15.0,14.0,15.0
20.8,0.0,9.6,31.9,27.0,1.9,7.2,11.6,956.7,953.1,2017,9,19,0,0,6.0,14.0,17.0,16.0
20.6,0.0,9.8,31.5,28.0,1.7,9.2,11.5,955.5,951.4,2017,9,20,0,0,5.0,12.0,14.0,16.0
21.0,0.0,10.2,31.7,25.0,1.7,7.2,10.6,952.8,949.3,2017,9,21,0,0,5.0,15.0,13.0,15.0
21.1,0.0,10.4,31.8,17.0,2.8,9.2,11.2,953.7,950.0,2017,9,22,0,0,6.0,14.0,13.0,16.0
22.8,0.0,14.3,31.3,17.0,2.2,7.2,10.2,955.5,951.7,2017,9,23,0,0,5.0,15.0,18.0,16.0
22.7,0.0,12.5,32.9,18.0,2.5,10.8,11.4,956.5,953.3,2017,9,24,0,0,5.0,14.0,16.0,16.0
22.0,0.0,11.1,32.9,27.0,2.2,10.3,11.5,956.4,952.5,2017,9,25,0,0,6.0,14.0,15.0,16.0
21.1,0.0,10.4,31.8,99.0,3.1,9.2,11.2,954.6,950.9,2017,9,26,0,1,5.0,14.0,15.0,15.0
19.0,0.9,12.0,25.9,99.0,0.8,5.8,3.0,956.3,953.9,2017,9,27,1,0,6.0,11.0,15.0,16.0
22.9,0.0,16.4,29.4,99.0,1.4,5.8,3.0,957.4,954.7,2017,9,28,0,0,1.0,16.0,17.0,17.0
21.8,0.0,12.9,30.7,26.0,1.1,7.8,10.9,957.2,953.0,2017,9,29,0,0,5.0,14.0,17.0,16.0
22.0,0.0,11.7,32.2,99.0,1.4,7.2,9.9,956.3,951.3,2017,9,30,0,0,6.0,15.0,16.0,16.0
23.4,0.0,13.5,33.4,17.0,1.7,8.3,6.6,955.6,952.5,2017,10,1,0,0,5.0,13.0,17.0,15.0
23.2,0.0,13.7,32.6,19.0,1.9,8.3,10.8,957.0,953.5,2017,10,2,0,0,6.0,14.0,18.0,15.0
22.8,0.0,13.2,32.3,99.0,1.1,7.8,11.1,957.0,952.5,2017,10,3,0,0,6.0,15.0,15.0,16.0
22.5,0.0,14.2,30.8,20.0,2.5,12.8,10.0,958.1,955.6,2017,10,4,0,0,5.0,12.0,14.0,14.0
22.0,0.0,11.5,32.6,18.0,1.9,7.8,11.1,957.9,953.1,2017,10,5,0,0,6.0,14.0,17.0,16.0
21.8,0.0,10.1,33.4,27.0,1.4,9.7,11.1,955.4,950.9,2017,10,6,0,0,5.0,14.0,15.0,17.0
21.1,0.0,10.0,32.2,99.0,2.5,9.7,10.2,955.2,951.5,2017,10,7,0,0,6.0,14.5,14.0,15.0
21.7,0.0,12.2,31.2,29.0,1.4,9.2,10.9,955.6,951.8,2017,10,8,0,0,6.0,14.0,16.0,16.0
21.0,0.0,10.1,31.9,99.0,1.4,7.2,10.8,955.4,951.8,2017,10,9,0,0,5.0,14.0,16.0,16.0
21.0,0.0,9.8,32.3,16.0,0.6,7.2,10.6,956.3,952.6,2017,10,10,0,0,5.0,14.0,16.0,15.0
20.6,0.0,8.1,33.2,99.0,1.7,6.1,10.6,959.2,955.1,2017,10,11,0,0,6.0,14.0,13.5,15.0
21.2,0.0,11.5,30.9,18.0,1.1,6.7,5.2,961.1,958.4,2017,10,12,0,0,5.0,15.0,11.0,1.0
22.8,0.0,11.9,33.7,22.0,1.1,6.7,5.5,961.1,957.9,2017,10,13,0,0,6.0,14.0,14.0,16.0
22.5,0.0,11.9,33.1,32.0,1.4,12.5,5.0,960.1,957.4,2017,10,14,0,0,5.0,13.0,15.0,15.0
20.6,0.0,9.5,31.7,17.0,4.4,13.9,10.5,959.9,956.0,2017,10,15,0,0,6.0,12.0,15.0,16.0
19.2,0.0,7.9,30.5,16.0,3.3,10.8,10.4,959.6,956.0,2017,10,16,0,1,6.0,14.0,16.0,15.0
17.2,6.5,11.1,23.3,16.0,0.3,9.2,0.0,958.3,951.5,2017,10,17,1,1,4.0,12.0,0.0,24.0
16.8,29.4,13.6,20.1,27.0,2.8,15.0,0.4,951.6,946.9,2017,10,18,1,0,7.0,0.0,5.0,16.0
15.8,0.0,11.5,20.0,29.0,2.5,9.2,4.9,953.4,945.7,2017,10,19,0,0,23.0,14.0,14.0,5.0
17.9,0.0,11.7,24.1,99.0,1.4,7.8,10.5,957.7,953.1,2017,10,20,0,0,6.0,14.0,13.0,0.0
17.6,0.0,8.9,26.3,34.0,0.8,6.1,10.3,959.5,955.5,2017,10,21,0,0,6.0,14.0,17.0,16.0
18.5,0.0,10.2,26.8,16.0,1.1,6.7,10.5,959.0,956.1,2017,10,22,0,0,6.0,14.0,17.0,15.0
18.4,0.0,9.4,27.3,18.0,1.1,7.2,10.4,959.4,955.8,2017,10,23,0,0,6.0,14.0,17.0,16.0
18.4,0.0,9.4,27.5,12.0,2.2,6.7,10.4,958.8,955.7,2017,10,24,0,0,6.0,14.0,13.0,14.0
18.2,0.0,7.8,28.7,13.0,3.1,11.4,10.3,960.2,956.4,2017,10,25,0,0,6.0,13.0,12.0,14.0
18.4,0.0,7.1,29.8,36.0,0.6,4.7,10.3,961.3,958.3,2017,10,26,0,0,6.0,16.0,12.0,15.0
18.6,0.0,6.0,31.2,99.0,0.8,3.1,10.3,961.8,957.9,2017,10,27,0,0,6.0,14.0,16.0,16.0
17.5,0.0,5.7,29.3,17.0,1.4,6.7,10.3,958.3,954.3,2017,10,28,0,0,6.0,15.0,18.0,15.0
17.2,0.0,7.6,26.7,24.0,1.7,6.1,10.2,956.8,951.6,2017,10,29,0,0,6.0,15.0,17.0,17.0
16.0,0.0,6.1,26.0,17.0,1.1,6.7,10.1,952.0,948.4,2017,10,30,0,0,6.0,14.0,18.0,16.0
16.1,0.0,7.0,25.2,12.0,1.7,8.3,9.9,955.5,951.5,2017,10,31,0,0,5.0,13.0,13.0,1.0
16.2,0.0,6.8,25.6,99.0,1.7,8.3,9.9,956.2,952.2,2017,11,1,0,0,6.0,14.0,17.0,16.0
16.8,0.0,7.8,25.7,29.0,0.8,8.9,8.7,953.8,950.2,2017,11,2,0,1,6.0,14.0,15.0,17.0
16.2,4.9,9.7,22.8,99.0,1.9,8.9,3.6,950.9,947.1,2017,11,3,1,1,6.0,14.0,14.5,17.0
14.8,7.7,10.5,19.0,99.0,0.8,7.8,2.9,952.7,947.4,2017,11,4,1,0,2.0,14.0,12.0,4.0
16.2,0.0,10.9,21.6,1.0,1.9,8.9,9.3,956.5,952.4,2017,11,5,0,0,6.0,13.0,15.0,2.0
12.6,0.0,5.5,19.7,36.0,1.9,11.4,9.9,956.5,952.0,2017,11,6,0,0,6.0,14.0,22.0,16.0
11.0,0.0,1.4,20.6,99.0,1.7,5.8,9.9,954.7,951.6,2017,11,7,0,0,6.0,14.0,9.5,14.0
11.0,0.0,0.6,21.5,4.0,1.1,8.9,9.8,956.3,952.7,2017,11,8,0,0,6.0,14.0,22.0,15.0
11.6,0.0,5.8,17.4,3.0,2.5,10.3,9.8,959.3,954.4,2017,11,9,0,0,7.0,13.0,14.0,3.0
9.2,0.0,1.9,16.5,3.0,4.7,15.0,9.8,961.9,958.6,2017,11,10,0,0,5.0,14.0,11.0,1.0
11.0,0.0,0.5,21.6,99.0,2.5,7.2,9.8,962.0,957.0,2017,11,11,0,0,6.0,15.0,15.5,15.0
11.3,0.0,0.9,21.7,28.0,1.1,7.8,9.7,957.9,952.3,2017,11,12,0,0,6.0,14.0,15.0,15.0
11.3,0.0,0.9,21.7,2.0,2.5,10.3,9.7,953.6,948.6,2017,11,13,0,0,7.0,14.0,15.0,14.0
9.2,0.0,-0.4,18.9,36.0,0.6,6.1,9.6,953.4,949.7,2017,11,14,0,0,7.0,15.0,0.0,15.0
10.0,0.0,-0.1,20.1,18.0,1.4,4.7,9.6,955.2,951.4,2017,11,15,0,0,7.0,15.0,3.0,16.0
10.7,0.0,-0.2,21.6,21.0,0.3,4.2,9.6,954.8,951.6,2017,11,16,0,0,6.0,15.0,17.0,15.0
11.0,0.0,0.4,21.7,99.0,1.7,5.0,9.5,955.3,951.3,2017,11,17,0,0,6.0,14.0,17.0,16.0
11.2,0.0,0.4,22.0,17.0,1.7,5.8,9.5,954.4,951.4,2017,11,18,0,0,7.0,14.0,17.0,14.0
12.2,0.0,0.8,23.5,99.0,1.1,5.0,9.5,956.8,952.9,2017,11,19,0,0,5.0,14.0,14.5,15.0
12.1,0.0,-0.2,24.4,17.0,1.1,5.0,9.5,958.3,955.1,2017,11,20,0,0,7.0,15.0,14.0,15.0
11.4,0.0,-0.8,23.7,18.0,1.1,4.7,9.4,957.6,953.1,2017,11,21,0,0,6.0,14.0,17.0,16.0
10.6,0.0,-0.8,21.9,99.0,0.0,4.2,8.9,954.0,949.3,2017,11,22,0,0,6.0,14.0,18.0,16.0
10.8,0.0,-0.9,22.6,17.0,0.3,3.6,9.2,956.3,952.1,2017,11,23,0,0,7.0,15.0,21.0,1.0
14.0,0.0,3.4,24.6,22.0,0.3,5.8,9.0,957.1,953.8,2017,11,24,0,0,2.0,14.0,17.0,14.0
9.7,0.0,1.5,17.9,14.0,0.8,5.0,2.3,957.1,954.2,2017,11,25,0,0,7.0,14.0,18.0,15.0
14.0,0.0,5.7,22.3,25.0,0.6,5.0,7.6,961.1,956.6,2017,11,26,0,0,22.0,14.0,15.0,0.0
13.3,0.0,6.4,20.2,23.0,0.8,6.7,5.2,962.0,958.0,2017,11,27,0,1,6.0,13.0,16.0,24.0
10.4,52.1,5.3,15.6,22.0,0.3,4.2,0.0,958.1,945.9,2017,11,28,1,1,2.0,14.0,17.0,24.0
12.2,13.7,7.5,16.8,34.0,1.7,9.7,0.1,946.0,938.9,2017,11,29,1,1,23.0,13.0,4.0,14.0
7.7,0.1,2.4,13.0,99.0,2.2,9.2,2.3,953.7,942.0,2017,11,30,1,0,23.0,12.0,15.0,1.0
5.2,0.0,-1.8,12.3,99.0,1.9,8.3,9.2,955.0,950.5,2017,12,1,0,0,7.0,14.0,18.0,15.0
5.0,0.0,-1.2,11.2,2.0,3.6,11.4,9.1,957.5,954.4,2017,12,2,0,0,23.0,13.0,4.0,15.0
5.0,0.0,-2.2,12.2,4.0,1.1,6.1,9.1,963.3,956.9,2017,12,3,0,0,4.0,15.0,9.0,1.0
4.8,0.0,-4.7,14.4,21.0,1.1,5.8,9.2,966.6,963.0,2017,12,4,0,0,7.0,15.0,17.0,5.0
6.2,0.0,-3.3,15.8,14.0,0.8,4.2,9.2,967.6,964.7,2017,12,5,0,0,6.0,16.0,17.0,15.0
6.4,0.0,-3.1,16.0,17.0,0.6,4.7,9.0,966.9,962.9,2017,12,6,0,0,7.0,13.0,17.0,16.0
6.2,0.0,-3.8,16.1,20.0,0.8,4.7,8.9,965.2,961.8,2017,12,7,0,0,6.0,14.0,17.0,15.0
6.6,0.0,-3.2,16.4,22.0,0.3,3.1,8.7,963.6,959.6,2017,12,8,0,0,7.0,14.0,19.0,16.0
8.0,0.0,0.8,15.3,99.0,2.5,8.3,3.7,960.8,958.4,2017,12,9,0,0,2.0,14.0,16.5,14.0
11.6,0.0,8.1,15.2,26.0,2.5,9.7,2.0,959.9,943.0,2017,12,10,0,1,3.0,12.0,13.0,24.0
10.2,10.1,5.0,15.4,23.0,4.7,18.9,0.4,943.0,931.7,2017,12,11,1,1,23.0,6.0,6.0,7.0
5.3,0.1,-0.8,11.4,2.0,3.3,12.8,8.4,958.1,942.4,2017,12,12,1,0,23.0,14.0,10.0,0.0
5.1,0.0,-3.1,13.3,14.0,0.6,4.2,9.0,962.6,958.0,2017,12,13,0,0,7.0,15.0,8.0,1.0
6.0,0.0,-2.0,14.1,31.0,0.6,4.7,7.8,960.9,953.4,2017,12,14,0,1,7.0,15.0,13.0,24.0
11.8,8.7,8.8,14.9,28.0,1.9,8.9,0.9,953.4,946.8,2017,12,15,1,0,6.0,12.0,22.0,21.0
7.6,0.0,1.7,13.5,99.0,1.7,12.8,9.0,957.7,947.1,2017,12,16,0,0,23.0,13.0,14.5,1.0
5.3,0.0,-2.2,12.8,3.0,0.8,8.9,9.0,963.8,957.7,2017,12,17,0,0,6.0,15.0,18.0,0.0
4.2,0.0,-3.3,11.8,27.0,0.3,6.1,9.0,964.4,959.1,2017,12,18,0,0,7.0,15.0,14.0,24.0
8.0,0.0,0.1,15.9,3.0,1.4,8.9,8.4,963.8,958.4,2017,12,19,0,0,4.0,12.0,16.0,5.0
5.2,0.0,-2.9,13.4,30.0,0.6,4.7,8.5,966.0,962.3,2017,12,20,0,0,7.0,14.0,16.0,15.0
6.2,0.0,-2.7,15.1,20.0,1.1,5.0,9.0,970.4,965.0,2017,12,21,0,0,5.0,14.0,17.0,0.0
6.2,0.0,-2.1,14.6,14.0,0.8,5.0,9.0,970.3,965.5,2017,12,22,0,0,7.0,15.0,17.0,15.0
7.1,0.0,-2.4,16.6,25.0,0.3,5.8,9.0,966.2,963.2,2017,12,23,0,0,7.0,15.0,16.0,14.0
7.6,0.0,-0.8,15.9,21.0,1.4,5.0,8.8,966.1,961.0,2017,12,24,0,1,7.0,13.0,17.0,15.0
5.7,0.8,-1.4,12.8,29.0,0.3,4.7,5.0,961.5,957.7,2017,12,25,1,1,7.0,14.0,20.0,15.0
9.2,9.2,6.0,12.3,27.0,3.6,11.7,2.0,958.6,953.4,2017,12,26,1,1,19.0,11.0,12.0,24.0
10.2,2.2,6.6,13.7,35.0,7.2,16.4,1.2,953.6,946.6,2017,12,27,1,1,0.0,13.0,13.0,6.0
10.9,1.3,7.8,14.0,29.0,4.2,10.3,0.1,955.3,950.6,2017,12,28,1,1,7.0,13.0,12.0,6.0
10.5,0.2,6.4,14.6,25.0,1.4,6.7,0.6,962.4,955.2,2017,12,29,1,1,23.0,15.0,0.0,1.0
9.0,0.1,4.5,13.4,99.0,0.0,3.1,2.9,963.1,960.0,2017,12,30,1,0,7.0,15.0,16.5,17.0
8.4,0.0,3.1,13.6,30.0,1.7,8.9,1.5,965.7,959.7,2017,12,31,0,0,7.0,13.0,15.0,6.0
8.0,0.0,0.1,15.8,4.0,1.1,6.7,9.0,968.7,964.7,2018,1,1,0,0,7.0,15.0,16.0,15.0
7.0,0.0,-1.7,15.6,99.0,1.4,5.8,9.1,968.2,964.8,2018,1,2,0,0,6.0,14.0,17.0,16.0
8.5,0.0,0.2,16.8,27.0,0.8,5.0,9.1,968.0,963.9,2018,1,3,0,0,7.0,14.0,17.0,15.0
8.7,0.0,2.4,15.0,25.0,1.1,5.8,3.7,964.6,958.0,2018,1,4,0,1,3.0,16.0,17.0,24.0
9.4,3.8,4.6,14.3,28.0,1.4,7.2,3.2,958.0,941.0,2018,1,5,1,1,21.0,14.0,14.0,24.0
5.9,9.1,1.5,10.3,26.0,2.5,13.3,0.1,941.0,930.9,2018,1,6,1,1,12.0,5.0,10.0,9.0
2.8,0.4,-1.3,7.0,99.0,0.6,6.7,4.3,940.5,934.8,2018,1,7,1,1,7.0,13.0,17.0,6.0
4.8,0.6,0.9,8.8,99.0,0.8,4.7,1.8,949.6,940.1,2018,1,8,1,1,23.0,14.0,17.0,1.0
5.1,3.1,0.4,9.8,99.0,0.0,8.9,0.1,955.7,949.6,2018,1,9,1,1,1.0,23.0,16.0,0.0
10.4,0.1,8.1,12.7,27.0,3.3,11.4,1.9,958.2,951.0,2018,1,10,1,0,0.0,15.0,21.0,3.0
6.5,0.0,1.4,11.6,29.0,2.5,10.3,1.7,960.8,957.3,2018,1,11,0,0,23.0,14.0,14.0,15.0
5.3,0.0,-2.6,13.2,17.0,0.8,3.6,8.5,960.5,956.3,2018,1,12,0,0,7.0,15.0,18.0,24.0
5.0,0.0,-0.9,10.8,99.0,0.3,6.1,1.1,956.3,952.3,2018,1,13,0,1,5.0,13.0,13.0,14.0
4.1,4.7,0.6,7.6,29.0,0.3,6.1,0.2,955.1,950.6,2018,1,14,1,0,3.0,13.0,13.0,15.0
5.6,0.0,-0.8,12.0,99.0,0.3,5.8,8.9,963.5,953.8,2018,1,15,0,0,7.0,15.0,15.0,4.0
5.8,0.0,-2.5,14.2,17.0,0.8,4.7,9.3,964.7,959.7,2018,1,16,0,0,6.0,16.0,18.0,17.0
8.0,0.0,-2.1,18.0,18.0,0.6,4.2,9.3,960.1,954.5,2018,1,17,0,0,7.0,16.0,21.0,15.0
8.0,0.0,-0.6,16.7,99.0,0.3,3.6,5.9,956.8,952.2,2018,1,18,0,0,6.0,13.0,14.0,21.0
9.3,0.0,2.6,16.0,99.0,1.1,5.0,4.8,959.3,951.5,2018,1,19,0,0,23.0,15.0,14.5,5.0
8.2,0.0,-1.2,17.6,1.0,1.7,13.3,8.9,963.3,959.1,2018,1,20,0,0,7.0,15.0,11.0,2.0
9.6,0.0,-0.8,19.9,3.0,1.9,9.7,9.5,963.5,960.1,2018,1,21,0,0,7.0,15.0,16.0,15.0
10.4,0.0,0.7,20.0,99.0,0.8,5.8,9.5,962.9,958.7,2018,1,22,0,0,7.0,15.0,14.0,15.0
10.5,0.0,-0.1,21.1,99.0,0.3,4.2,9.5,961.6,958.5,2018,1,23,0,0,7.0,15.0,15.5,14.0
9.9,0.0,-1.1,20.9,99.0,0.6,3.6,9.3,961.8,957.6,2018,1,24,0,1,7.0,15.0,16.0,16.0
7.4,1.4,0.9,13.9,99.0,2.8,8.9,5.0,958.5,953.4,2018,1,25,1,1,5.0,15.0,14.5,17.0
6.0,0.2,1.4,10.7,32.0,4.7,11.4,8.5,960.5,953.8,2018,1,26,1,0,23.0,14.0,3.0,0.0
4.7,0.0,-1.0,10.4,99.0,2.8,11.4,5.7,960.4,957.6,2018,1,27,0,0,4.0,14.0,16.0,14.0
7.8,0.0,2.3,13.3,3.0,5.6,16.9,6.6,962.1,957.4,2018,1,28,0,0,0.0,15.0,12.0,6.0
10.8,0.0,4.7,16.8,3.0,3.6,11.4,5.2,963.1,959.5,2018,1,29,0,0,6.0,15.0,16.0,16.0
11.9,0.0,5.5,18.3,6.0,2.5,7.2,8.8,961.4,956.0,2018,1,30,0,0,6.0,15.0,18.0,16.0
9.9,0.0,3.4,16.4,99.0,1.4,7.2,1.5,957.5,950.9,2018,1,31,0,1,5.0,15.0,18.0,17.0
7.8,1.0,2.0,13.5,27.0,2.2,10.3,1.6,951.5,940.6,2018,2,1,1,0,6.0,13.0,20.0,23.0
4.2,0.0,-0.6,8.9,3.0,1.1,12.5,2.6,952.4,939.6,2018,2,2,0,0,23.0,16.0,10.0,2.0
3.8,0.0,-4.5,12.1,99.0,1.7,7.2,9.8,955.0,951.0,2018,2,3,0,1,6.0,15.0,15.0,16.0
3.4,3.9,-1.2,8.0,27.0,1.4,7.8,1.0,951.2,940.1,2018,2,4,1,0,2.0,13.0,19.0,17.0
5.0,0.0,1.8,8.3,99.0,2.2,8.9,3.0,941.1,939.0,2018,2,5,0,0,7.0,11.0,12.0,15.0
4.6,0.0,-0.8,10.0,35.0,3.1,11.4,5.8,946.0,940.2,2018,2,6,0,0,2.0,13.0,16.0,4.0
6.8,0.0,1.4,12.3,3.0,1.7,7.2,6.1,949.2,945.5,2018,2,7,0,0,6.5,14.0,20.0,4.0
5.3,0.0,-3.1,13.7,2.0,0.6,8.9,7.9,953.2,949.1,2018,2,8,0,0,7.0,15.0,22.0,0.0
4.4,0.0,-3.5,12.3,29.0,1.4,8.9,10.0,955.6,951.8,2018,2,9,0,0,7.0,15.0,16.0,15.0
6.6,0.0,-2.0,15.1,99.0,3.6,9.2,8.7,956.1,952.3,2018,2,10,0,0,7.0,14.0,14.0,15.0
7.4,0.0,-3.0,17.9,29.0,2.8,8.9,10.1,958.5,954.1,2018,2,11,0,1,7.0,15.0,17.0,16.0
8.2,0.1,1.6,14.7,27.0,2.5,10.8,2.0,956.6,952.7,2018,2,12,1,0,23.0,15.0,15.0,15.0
6.2,0.0,-2.1,14.4,99.0,3.3,8.9,10.2,957.7,954.3,2018,2,13,0,0,6.0,14.0,14.0,16.0
7.4,0.0,-2.3,17.1,27.0,1.9,7.8,9.4,957.8,954.5,2018,2,14,0,0,6.0,15.0,15.0,15.0
10.0,0.0,0.1,20.0,26.0,1.4,5.8,10.3,959.7,956.2,2018,2,15,0,0,6.0,14.0,17.0,16.0
11.5,0.0,1.9,21.1,99.0,1.7,7.8,10.3,958.3,953.6,2018,2,16,0,0,7.0,15.0,16.0,16.0
10.6,0.0,1.6,19.6,34.0,1.7,9.2,10.2,957.2,952.7,2018,2,17,0,0,7.0,15.0,16.0,15.0
10.2,0.0,1.8,18.5,23.0,1.4,7.8,8.0,955.5,951.2,2018,2,18,0,0,7.0,13.0,16.0,16.0
10.2,0.0,3.6,16.9,27.0,2.2,6.1,6.8,952.0,948.9,2018,2,19,0,0,7.0,14.0,17.0,16.0
9.7,0.0,1.0,18.4,9.0,2.5,9.7,10.1,951.8,946.9,2018,2,20,0,0,6.0,14.0,14.0,24.0
8.4,0.0,2.1,14.7,99.0,4.7,13.9,10.0,946.9,939.7,2018,2,21,0,0,23.0,13.0,13.5,14.0
6.2,0.0,-2.0,14.3,26.0,2.8,11.7,10.7,942.9,939.5,2018,2,22,0,0,6.0,14.0,14.0,15.0
5.9,0.0,-3.9,15.7,99.0,2.2,7.8,10.6,940.7,936.3,2018,2,23,0,0,6.0,16.0,16.0,16.0
6.4,0.0,-0.5,13.4,22.0,2.8,6.7,7.1,943.9,939.0,2018,2,24,0,1,4.0,16.0,12.0,5.0
8.2,3.6,1.4,14.9,20.0,0.8,4.2,4.0,946.9,943.8,2018,2,25,1,1,23.0,16.0,21.0,3.0
8.7,5.2,-2.3,19.7,99.0,2.8,10.3,9.4,945.9,936.7,2018,2,26,1,1,6.0,16.0,18.0,16.0
12.4,1.2,9.8,15.0,27.0,3.3,13.3,1.9,941.5,939.1,2018,2,27,1,1,23.0,13.0,10.0,4.0
12.9,5.6,9.5,16.3,26.0,6.1,20.0,0.4,940.0,932.7,2018,2,28,1,1,0.0,11.0,18.0,23.0
14.4,15.3,10.4,18.5,23.0,10.3,21.1,2.3,939.4,925.9,2018,3,1,1,1,9.0,15.0,12.0,13.0
11.9,33.3,8.7,15.1,25.0,5.3,16.1,0.0,939.7,935.4,2018,3,2,1,1,5.0,13.0,20.0,14.0
11.6,5.3,8.2,15.1,99.0,1.1,12.5,1.4,941.5,937.7,2018,3,3,1,1,6.0,12.0,15.0,16.0
12.2,9.4,8.9,15.6,29.0,3.9,12.5,2.1,939.3,934.0,2018,3,4,1,1,3.0,15.0,23.0,7.0
11.8,10.8,8.2,15.5,26.0,5.8,30.0,2.7,940.7,931.4,2018,3,5,1,1,14.0,13.0,14.0,14.0
10.0,7.9,7.1,13.0,99.0,2.8,11.7,1.7,943.2,938.7,2018,3,6,1,1,6.0,12.0,16.0,15.0
9.6,12.1,3.2,16.1,35.0,0.6,5.0,8.2,947.2,942.8,2018,3,7,1,1,5.0,14.0,13.0,1.0
13.2,1.8,8.8,17.6,99.0,1.4,10.8,0.6,950.9,941.9,2018,3,8,1,1,0.0,14.0,15.5,4.0
13.9,0.6,7.0,20.8,99.0,2.2,10.8,5.9,950.8,947.4,2018,3,9,1,1,4.0,13.0,17.0,14.0
14.0,9.7,9.8,18.2,24.0,7.2,20.6,0.6,947.9,942.2,2018,3,10,1,1,19.0,12.0,12.0,16.0
9.8,9.0,6.1,13.6,28.0,5.0,19.7,2.5,951.1,943.6,2018,3,11,1,1,4.0,10.0,17.0,0.0
